"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"4/346"	"92/7644"	0.604304803677756	0.96602261898016	0.930324134740132	"FGF5/HRAS/IGF2/FGFR3"	4
"M1"	"Cobalamin (Cbl, vitamin B12) transport and metabolism"	"Cobalamin (Cbl, vitamin B12) transport and metabolism"	"1/346"	"20/7644"	0.604495951995956	0.96602261898016	0.930324134740132	"CUBN"	1
"M1"	"Dual incision reaction in GG-NER"	"Dual incision reaction in GG-NER"	"1/346"	"20/7644"	0.604495951995956	0.96602261898016	0.930324134740132	"GTF2H4"	1
"M1"	"Formation of incision complex in GG-NER"	"Formation of incision complex in GG-NER"	"1/346"	"20/7644"	0.604495951995956	0.96602261898016	0.930324134740132	"GTF2H4"	1
"M1"	"G beta:gamma signalling through PLC beta"	"G beta:gamma signalling through PLC beta"	"1/346"	"20/7644"	0.604495951995956	0.96602261898016	0.930324134740132	"GNB4"	1
"M1"	"Neurotoxicity of clostridium toxins"	"Neurotoxicity of clostridium toxins"	"1/346"	"20/7644"	0.604495951995956	0.96602261898016	0.930324134740132	"SYT1"	1
"M1"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"2/346"	"45/7644"	0.611062325624377	0.96602261898016	0.930324134740132	"ITPR2/ITPR1"	2
"M1"	"Neuronal System"	"Neuronal System"	"12/346"	"280/7644"	0.620401068307138	0.96602261898016	0.930324134740132	"KCNK2/GNB4/GRIA3/GABBR2/ABCC9/SYT1/HRAS/SLC1A3/MAOA/KCNJ8/GRIA1/BCHE"	12
"M1"	"EPH-Ephrin signaling"	"EPH-Ephrin signaling"	"4/346"	"94/7644"	0.621371190034268	0.96602261898016	0.930324134740132	"DNM1/EPHA2/HRAS/NGEF"	4
"M1"	"Glutamate Neurotransmitter Release Cycle"	"Glutamate Neurotransmitter Release Cycle"	"1/346"	"21/7644"	0.622445112621533	0.96602261898016	0.930324134740132	"SYT1"	1
"M1"	"HS-GAG degradation"	"HS-GAG degradation"	"1/346"	"21/7644"	0.622445112621533	0.96602261898016	0.930324134740132	"HPSE"	1
"M1"	"Peroxisomal lipid metabolism"	"Peroxisomal lipid metabolism"	"1/346"	"21/7644"	0.622445112621533	0.96602261898016	0.930324134740132	"FAR2"	1
"M1"	"Presynaptic function of Kainate receptors"	"Presynaptic function of Kainate receptors"	"1/346"	"21/7644"	0.622445112621533	0.96602261898016	0.930324134740132	"GNB4"	1
"M1"	"regulation of FZD by ubiquitination"	"regulation of FZD by ubiquitination"	"1/346"	"21/7644"	0.622445112621533	0.96602261898016	0.930324134740132	"LGR5"	1
"M1"	"SOS-mediated signalling"	"SOS-mediated signalling"	"1/346"	"21/7644"	0.622445112621533	0.96602261898016	0.930324134740132	"HRAS"	1
"M1"	"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	"1/346"	"21/7644"	0.622445112621533	0.96602261898016	0.930324134740132	"GGT5"	1
"M1"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"19/346"	"441/7644"	0.624156822010466	0.96602261898016	0.930324134740132	"ADM/C3/FZD7/GNB4/BDKRB2/PTGFR/GABBR2/ACKR3/ACKR4/F2R/PTCH1/WNT2/CCL2/EDNRA/AGTR1/WNT9A/ADRA2C/GPR4/ADRA1B"	19
"M1"	"GPCR ligand binding"	"GPCR ligand binding"	"19/346"	"441/7644"	0.624156822010466	0.96602261898016	0.930324134740132	"ADM/C3/FZD7/GNB4/BDKRB2/PTGFR/GABBR2/ACKR3/ACKR4/F2R/PTCH1/WNT2/CCL2/EDNRA/AGTR1/WNT9A/ADRA2C/GPR4/ADRA1B"	19
"M1"	"Glycogen storage diseases"	"Glycogen storage diseases"	"11/346"	"258/7644"	0.625620406800939	0.96602261898016	0.930324134740132	"DCN/BGN/LUM/SLC25A1/ACAN/SLC2A1/HAS2/PFKFB3/B4GALT6/HPSE/HAS3"	11
"M1"	"Metabolism of carbohydrates"	"Metabolism of carbohydrates"	"11/346"	"258/7644"	0.625620406800939	0.96602261898016	0.930324134740132	"DCN/BGN/LUM/SLC25A1/ACAN/SLC2A1/HAS2/PFKFB3/B4GALT6/HPSE/HAS3"	11
"M1"	"Myoclonic epilepsy of Lafora"	"Myoclonic epilepsy of Lafora"	"11/346"	"258/7644"	0.625620406800939	0.96602261898016	0.930324134740132	"DCN/BGN/LUM/SLC25A1/ACAN/SLC2A1/HAS2/PFKFB3/B4GALT6/HPSE/HAS3"	11
"M1"	"Signaling by WNT in cancer"	"Signaling by WNT in cancer"	"9/346"	"212/7644"	0.627118168944714	0.96602261898016	0.930324134740132	"DKK1/KREMEN1/WNT2/HECW1/WNT9A/DKK2/SFRP2/LGR5/CSNK2B"	9
"M1"	"Sphingolipid metabolism"	"Sphingolipid metabolism"	"3/346"	"71/7644"	0.629959110051179	0.96602261898016	0.930324134740132	"STS/PRKD1/PPM1L"	3
"M1"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"8/346"	"190/7644"	0.634526140089835	0.96602261898016	0.930324134740132	"DKK1/KREMEN1/HECW1/WNT9A/DKK2/SFRP2/LGR5/CSNK2B"	8
"M1"	"Peptide ligand-binding receptors"	"Peptide ligand-binding receptors"	"8/346"	"190/7644"	0.634526140089835	0.96602261898016	0.930324134740132	"C3/BDKRB2/ACKR3/ACKR4/F2R/CCL2/EDNRA/AGTR1"	8
"M1"	"RNF mutants show enhanced WNT signaling and proliferation"	"RNF mutants show enhanced WNT signaling and proliferation"	"8/346"	"190/7644"	0.634526140089835	0.96602261898016	0.930324134740132	"DKK1/KREMEN1/HECW1/WNT9A/DKK2/SFRP2/LGR5/CSNK2B"	8
"M1"	"TCF dependent signaling in response to WNT"	"TCF dependent signaling in response to WNT"	"8/346"	"190/7644"	0.634526140089835	0.96602261898016	0.930324134740132	"DKK1/KREMEN1/HECW1/WNT9A/DKK2/SFRP2/LGR5/CSNK2B"	8
"M1"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"8/346"	"190/7644"	0.634526140089835	0.96602261898016	0.930324134740132	"DKK1/KREMEN1/HECW1/WNT9A/DKK2/SFRP2/LGR5/CSNK2B"	8
"M1"	"Scavenging of heme from plasma"	"Scavenging of heme from plasma"	"2/346"	"47/7644"	0.634864328232304	0.96602261898016	0.930324134740132	"APOL1/HBA1"	2
"M1"	"ADP signalling through P2Y purinoceptor 12"	"ADP signalling through P2Y purinoceptor 12"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"GNB4"	1
"M1"	"Cyclin A/B1 associated events during G2/M transition"	"Cyclin A/B1 associated events during G2/M transition"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"WEE1"	1
"M1"	"Early Phase of HIV Life Cycle"	"Early Phase of HIV Life Cycle"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"HMGA1"	1
"M1"	"Pyruvate metabolism"	"Pyruvate metabolism"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"SLC16A3"	1
"M1"	"SHC-mediated signalling"	"SHC-mediated signalling"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"HRAS"	1
"M1"	"Signalling to p38 via RIT and RIN"	"Signalling to p38 via RIT and RIN"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"HRAS"	1
"M1"	"Smooth Muscle Contraction"	"Smooth Muscle Contraction"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"MYLK"	1
"M1"	"The canonical retinoid cycle in rods (twilight vision)"	"The canonical retinoid cycle in rods (twilight vision)"	"1/346"	"22/7644"	0.639581934218404	0.96602261898016	0.930324134740132	"RDH10"	1
"M1"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"4/346"	"97/7644"	0.646089208311629	0.972541130269444	0.936601760393866	"SLC16A3/SLC39A7/SLC39A8/SLC40A1"	4
"M1"	"EPH-ephrin mediated repulsion of cells"	"EPH-ephrin mediated repulsion of cells"	"2/346"	"48/7644"	0.646332090329255	0.972541130269444	0.936601760393866	"DNM1/EPHA2"	2
"M1"	"ARMS-mediated activation"	"ARMS-mediated activation"	"1/346"	"23/7644"	0.655943079686842	0.975851651162491	0.93978994400867	"HRAS"	1
"M1"	"Deadenylation of mRNA"	"Deadenylation of mRNA"	"1/346"	"23/7644"	0.655943079686842	0.975851651162491	0.93978994400867	"PARN"	1
"M1"	"Downregulation of SMAD2/3:SMAD4 transcriptional activity"	"Downregulation of SMAD2/3:SMAD4 transcriptional activity"	"1/346"	"23/7644"	0.655943079686842	0.975851651162491	0.93978994400867	"NEDD4L"	1
"M1"	"Endogenous sterols"	"Endogenous sterols"	"1/346"	"23/7644"	0.655943079686842	0.975851651162491	0.93978994400867	"CYP27A1"	1
"M1"	"HDMs demethylate histones"	"HDMs demethylate histones"	"1/346"	"23/7644"	0.655943079686842	0.975851651162491	0.93978994400867	"KDM5D"	1
"M1"	"Thromboxane signalling through TP receptor"	"Thromboxane signalling through TP receptor"	"1/346"	"23/7644"	0.655943079686842	0.975851651162491	0.93978994400867	"GNB4"	1
"M1"	"Amino acid and oligopeptide SLC transporters"	"Amino acid and oligopeptide SLC transporters"	"2/346"	"49/7644"	0.657513457103763	0.975851651162491	0.93978994400867	"SLC15A3/SLC1A3"	2
"M1"	"MyD88-independent cascade"	"MyD88-independent cascade"	"4/346"	"99/7644"	0.661966952353029	0.975851651162491	0.93978994400867	"MAP2K3/TLR4/TICAM2/BIRC3"	4
"M1"	"Potassium Channels"	"Potassium Channels"	"4/346"	"99/7644"	0.661966952353029	0.975851651162491	0.93978994400867	"KCNK2/GABBR2/ABCC9/KCNJ8"	4
"M1"	"Toll Like Receptor 3 (TLR3) Cascade"	"Toll Like Receptor 3 (TLR3) Cascade"	"4/346"	"99/7644"	0.661966952353029	0.975851651162491	0.93978994400867	"MAP2K3/TLR4/TICAM2/BIRC3"	4
"M1"	"TRIF-mediated TLR3/TLR4 signaling"	"TRIF-mediated TLR3/TLR4 signaling"	"4/346"	"99/7644"	0.661966952353029	0.975851651162491	0.93978994400867	"MAP2K3/TLR4/TICAM2/BIRC3"	4
"M1"	"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	"2/346"	"50/7644"	0.668410781093272	0.982965908819482	0.946641300766803	"DCN/BGN"	2
"M1"	"Growth hormone receptor signaling"	"Growth hormone receptor signaling"	"1/346"	"24/7644"	0.671563561832013	0.982965908819482	0.946641300766803	"PRLR"	1
"M1"	"Pyrimidine metabolism"	"Pyrimidine metabolism"	"1/346"	"24/7644"	0.671563561832013	0.982965908819482	0.946641300766803	"TYMP"	1
"M1"	"Amyloids"	"Amyloids"	"2/346"	"51/7644"	0.679026788215429	0.982965908819482	0.946641300766803	"MFGE8/B2M"	2
"M1"	"Aquaporin-mediated transport"	"Aquaporin-mediated transport"	"2/346"	"51/7644"	0.679026788215429	0.982965908819482	0.946641300766803	"GNB4/AQP1"	2
"M1"	"Cellular response to heat stress"	"Cellular response to heat stress"	"2/346"	"51/7644"	0.679026788215429	0.982965908819482	0.946641300766803	"HSPA2/TNFRSF21"	2
"M1"	"Activation of G protein gated Potassium channels"	"Activation of G protein gated Potassium channels"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"GABBR2"	1
"M1"	"Acyl chain remodelling of PC"	"Acyl chain remodelling of PC"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"LPCAT2"	1
"M1"	"ADP signalling through P2Y purinoceptor 1"	"ADP signalling through P2Y purinoceptor 1"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"GNB4"	1
"M1"	"Cellular response to hypoxia"	"Cellular response to hypoxia"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"EPAS1"	1
"M1"	"Frs2-mediated activation"	"Frs2-mediated activation"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"HRAS"	1
"M1"	"G protein gated Potassium channels"	"G protein gated Potassium channels"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"GABBR2"	1
"M1"	"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"GABBR2"	1
"M1"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"EPAS1"	1
"M1"	"SHC-related events"	"SHC-related events"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"HRAS"	1
"M1"	"TRP channels"	"TRP channels"	"1/346"	"25/7644"	0.686476817423368	0.982965908819482	0.946641300766803	"TRPV2"	1
"M1"	"Transcriptional regulation of white adipocyte differentiation"	"Transcriptional regulation of white adipocyte differentiation"	"3/346"	"78/7644"	0.692659097580645	0.987426997484244	0.950937533971389	"TGFB1/EBF1/LEP"	3
"M1"	"Calmodulin induced events"	"Calmodulin induced events"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"PDE1A"	1
"M1"	"CaM pathway"	"CaM pathway"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"PDE1A"	1
"M1"	"EGFR downregulation"	"EGFR downregulation"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"EGFR"	1
"M1"	"Insulin processing"	"Insulin processing"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"PCSK1"	1
"M1"	"Insulin receptor recycling"	"Insulin receptor recycling"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"ATP6V0A1"	1
"M1"	"RNA Pol II CTD phosphorylation and interaction with CE"	"RNA Pol II CTD phosphorylation and interaction with CE"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"GTF2H4"	1
"M1"	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"BDP1"	1
"M1"	"ZBP1(DAI) mediated induction of type I IFNs"	"ZBP1(DAI) mediated induction of type I IFNs"	"1/346"	"26/7644"	0.700714777939383	0.987426997484244	0.950937533971389	"DTX4"	1
"M1"	"Nonsense-Mediated Decay (NMD)"	"Nonsense-Mediated Decay (NMD)"	"4/346"	"106/7644"	0.713674943430708	0.990023670649993	0.953438249450161	"RPS26/SMG6/RPS9/RPS4Y1"	4
"M1"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"4/346"	"106/7644"	0.713674943430708	0.990023670649993	0.953438249450161	"RPS26/SMG6/RPS9/RPS4Y1"	4
"M1"	"CREB phosphorylation through the activation of Ras"	"CREB phosphorylation through the activation of Ras"	"1/346"	"27/7644"	0.714307937145601	0.990023670649993	0.953438249450161	"HRAS"	1
"M1"	"Glycolysis"	"Glycolysis"	"1/346"	"27/7644"	0.714307937145601	0.990023670649993	0.953438249450161	"PFKFB3"	1
"M1"	"Prolonged ERK activation events"	"Prolonged ERK activation events"	"1/346"	"27/7644"	0.714307937145601	0.990023670649993	0.953438249450161	"HRAS"	1
"M1"	"Recycling pathway of L1"	"Recycling pathway of L1"	"1/346"	"27/7644"	0.714307937145601	0.990023670649993	0.953438249450161	"DNM1"	1
"M1"	"RNA Polymerase III Transcription Initiation From Type 1 Promoter"	"RNA Polymerase III Transcription Initiation From Type 1 Promoter"	"1/346"	"27/7644"	0.714307937145601	0.990023670649993	0.953438249450161	"BDP1"	1
"M1"	"Sema4D in semaphorin signaling"	"Sema4D in semaphorin signaling"	"1/346"	"27/7644"	0.714307937145601	0.990023670649993	0.953438249450161	"MET"	1
"M1"	"Antigen processing-Cross presentation"	"Antigen processing-Cross presentation"	"3/346"	"81/7644"	0.716967263551628	0.990023670649993	0.953438249450161	"B2M/HLA-A/HLA-E"	3
"M1"	"Unfolded Protein Response (UPR)"	"Unfolded Protein Response (UPR)"	"3/346"	"82/7644"	0.72473255397104	0.990023670649993	0.953438249450161	"TSPYL2/PARN/CCL2"	3
"M1"	"Ca-dependent events"	"Ca-dependent events"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"PDE1A"	1
"M1"	"Dual incision reaction in TC-NER"	"Dual incision reaction in TC-NER"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"GTF2H4"	1
"M1"	"Formation of transcription-coupled NER (TC-NER) repair complex"	"Formation of transcription-coupled NER (TC-NER) repair complex"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"GTF2H4"	1
"M1"	"G-protein activation"	"G-protein activation"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"GNB4"	1
"M1"	"Interleukin receptor SHC signaling"	"Interleukin receptor SHC signaling"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"HRAS"	1
"M1"	"mRNA Capping"	"mRNA Capping"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"GTF2H4"	1
"M1"	"RNA Polymerase III Transcription Initiation From Type 3 Promoter"	"RNA Polymerase III Transcription Initiation From Type 3 Promoter"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"BDP1"	1
"M1"	"SHC1 events in ERBB4 signaling"	"SHC1 events in ERBB4 signaling"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"HRAS"	1
"M1"	"Synthesis of PA"	"Synthesis of PA"	"1/346"	"28/7644"	0.727285415647324	0.990023670649993	0.953438249450161	"PLD1"	1
"M1"	"Mitotic Prometaphase"	"Mitotic Prometaphase"	"4/346"	"108/7644"	0.72733904214211	0.990023670649993	0.953438249450161	"RANGAP1/CENPF/CSNK2B/SKA1"	4
"M1"	"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	"3/346"	"83/7644"	0.732330950205657	0.990069077373237	0.953481978209389	"ARHGEF6/ARHGEF3/NGEF"	3
"M1"	"Signaling by Interleukins"	"Signaling by Interleukins"	"4/346"	"109/7644"	0.733987007800245	0.990069077373237	0.953481978209389	"IL1R1/HRAS/CASP1/HGF"	4
"M1"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"2/346"	"57/7644"	0.737005738763059	0.990069077373237	0.953481978209389	"JAG1/HES1"	2
"M1"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"2/346"	"57/7644"	0.737005738763059	0.990069077373237	0.953481978209389	"JAG1/HES1"	2
"M1"	"Association of TriC/CCT with target proteins during biosynthesis"	"Association of TriC/CCT with target proteins during biosynthesis"	"1/346"	"29/7644"	0.739675022552002	0.990069077373237	0.953481978209389	"SKIV2L"	1
"M1"	"PIWI-interacting RNA (piRNA) biogenesis"	"PIWI-interacting RNA (piRNA) biogenesis"	"1/346"	"29/7644"	0.739675022552002	0.990069077373237	0.953481978209389	"MYBL1"	1
"M1"	"PKMTs methylate histone lysines"	"PKMTs methylate histone lysines"	"1/346"	"29/7644"	0.739675022552002	0.990069077373237	0.953481978209389	"PRDM8"	1
"M1"	"RNA Polymerase I Promoter Escape"	"RNA Polymerase I Promoter Escape"	"1/346"	"29/7644"	0.739675022552002	0.990069077373237	0.953481978209389	"GTF2H4"	1
"M1"	"Eukaryotic Translation Termination"	"Eukaryotic Translation Termination"	"3/346"	"84/7644"	0.739763753681881	0.990069077373237	0.953481978209389	"RPS26/RPS9/RPS4Y1"	3
"M1"	"Peptide chain elongation"	"Peptide chain elongation"	"3/346"	"84/7644"	0.739763753681881	0.990069077373237	0.953481978209389	"RPS26/RPS9/RPS4Y1"	3
"M1"	"DNA Damage/Telomere Stress Induced Senescence"	"DNA Damage/Telomere Stress Induced Senescence"	"2/346"	"58/7644"	0.745752795004021	0.994124417519767	0.957387456961926	"HMGA1/HMGA2"	2
"M1"	"IRS-mediated signalling"	"IRS-mediated signalling"	"3/346"	"85/7644"	0.747032390902464	0.994124417519767	0.957387456961926	"FGF5/HRAS/FGFR3"	3
"M1"	"Activation of Kainate Receptors upon glutamate binding"	"Activation of Kainate Receptors upon glutamate binding"	"1/346"	"30/7644"	0.751503314370387	0.994124417519767	0.957387456961926	"GNB4"	1
"M1"	"Glucagon-type ligand receptors"	"Glucagon-type ligand receptors"	"1/346"	"30/7644"	0.751503314370387	0.994124417519767	0.957387456961926	"GNB4"	1
"M1"	"HSF1 activation"	"HSF1 activation"	"1/346"	"30/7644"	0.751503314370387	0.994124417519767	0.957387456961926	"TNFRSF21"	1
"M1"	"Signaling by FGFR1 mutants"	"Signaling by FGFR1 mutants"	"1/346"	"30/7644"	0.751503314370387	0.994124417519767	0.957387456961926	"FGF5"	1
"M1"	"Tight junction interactions"	"Tight junction interactions"	"1/346"	"30/7644"	0.751503314370387	0.994124417519767	0.957387456961926	"CLDN11"	1
"M1"	"Gluconeogenesis"	"Gluconeogenesis"	"1/346"	"31/7644"	0.762795651279745	0.995724520400068	0.958928429500626	"SLC25A1"	1
"M1"	"RNA Polymerase I Transcription Termination"	"RNA Polymerase I Transcription Termination"	"1/346"	"31/7644"	0.762795651279745	0.995724520400068	0.958928429500626	"GTF2H4"	1
"M1"	"Membrane Trafficking"	"Membrane Trafficking"	"7/346"	"190/7644"	0.763933246078	0.995724520400068	0.958928429500626	"GJA1/SH3D19/DNM1/AP1S2/TBC1D4/ARRB1/AP1S3"	7
"M1"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	"5/346"	"140/7644"	0.766494022102016	0.995724520400068	0.958928429500626	"GNB4/GRIA3/GABBR2/HRAS/GRIA1"	5
"M1"	"IRS-related events"	"IRS-related events"	"3/346"	"88/7644"	0.767869251404294	0.995724520400068	0.958928429500626	"FGF5/HRAS/FGFR3"	3
"M1"	"Class A/1 (Rhodopsin-like receptors)"	"Class A/1 (Rhodopsin-like receptors)"	"12/346"	"314/7644"	0.768917590174927	0.995724520400068	0.958928429500626	"C3/BDKRB2/PTGFR/ACKR3/ACKR4/F2R/CCL2/EDNRA/AGTR1/ADRA2C/GPR4/ADRA1B"	12
